,track_uri,popularity,name,danceability,energy,speechiness,instrumentalness,tempo,sentiment,negative,positive,neutral,lyrics


THE HUE AND CRY (Helterskelterelterwelter) He's Bloom! Stop Bloom! Stopabloom! Stopperrobber! Hi! Hi! Stop him on the corner!


(At the corner of Beaver Street beneath the scaffolding Bloom panting stops on the fringe of the noisy quarrelling knot, a lot not knowing a jot what hi! hi! row and wrangle round the whowhat brawlaltogether.)


STEPHEN (With elaborate gestures, breathing deeply and slowly.) You are my guests. The uninvited. By virtue of the fifth of George and seventh of Edward. History to blame. Fabled by mothers of memory.


PRIVATE CARR (To Cissy Caffrey.) Was he insulting you?


STEPHEN Addressed her in vocative feminine. Probably neuter. Ungenitive.
VOICES No, he didn't. The girl's telling lies. He was in Mrs Cohen's. What's up? Soldiers and civilians.


CISSY CAFFREY I was in company with the soldiers and they left me to do - you know and the young man ran up behind me. But I'm faithful to the man that's treating me though I'm only a shilling whore.


STEPHEN (Catches sight of Kitty's and Lynch's heads.) Hail, Sisyphus. (He points to himself and the others.) Poetic. Neopoetic.


VOICES She's faithfultheman.


CISSY CAFFREY Yes, to go with him. And me with a soldier friend.


PRIVATE COMPTON He doesn't half want a thick ear, the blighter. Biff him one, Harry.


PRIVATE CARR (To Cissy.) Was he insulting you while me and him was having a piss?


LORD TENNYSON (In Union Jack blazer and cricket flannels, bareheaded, flowingbearded.) Their's not to reason why.


PRIVATE COMPTON Biff him, Harry.


STEPHEN (To Private Compton. ) I don't know your name but you are quite right. Doctor Swift says one man in armour will beat ten men in their shirts. Shirt is synechdoche. Part for the whole.


CISSY CAFFREY (To the crowd.) No, I was with the private.


STEPHEN (Amiably.) Why not? The bold soldier boy. In my opinion every lady for example...


PRIVATE CARR (His cap awry, advancing to Stephen.) Say, how would it be, governor, if I was to bash in your jaw?


STEPHEN (Looks up in the sky.) How? Very unpleasant. Noble art of self-pretence. Personally, I detest action. (He waves his hand) Hand hurts me slightly. Enfin, ce sont vos oignons.


(To Cissy Caffrey.) Some trouble is on here. What is it, precisely?


DOLLY GRAY (From her balcony waves her handkerchief giving the sign of the heroine of Jericho.) Rahab. Cook's son, goodbye. Safe home to Dolly. Dream of the girl you left behind and she will dream of you.


(The soldiers turn their swimming eyes.)


BLOOM (Elbowing through the crowd plucks Stephen's sleeve vigorously.) Come now, professor, that carman is waiting.


STEPHEN (Turns.) Eh? (He disengages himself) Why should I not speak to him or to any human being who walks upright upon this oblate orange? (He points his finger.) I'm not afraid of what I can talk to if I see his eye. Retaining the perpendicular.


(He staggers a pace back.)


BLOOM (Propping him.) Retain your own.


STEPHEN (Laughs emptily.) My centre of gravity is displaced. I have forgotten the trick. Let us sit down somewhere and discuss. Struggle for life is the law of existence but modern philirenists, notably the tsar and the king of England, have invented arbitration. (He taps his brow.) But in here it is I must kill the priest and the king.


BIDDY THE CLAP Did you hear what the professor said? He's a professor out of the college.


CUNTY KATE I did. I heard that.


BIDDY THE CLAP He expresses himself with much marked refinement of phraseology.


CUNTY KATE Indeed, yes. And at the same time with such apposite trenchancy.


PRIVATE CARR (Pulls himself free and comes forward.) What's that you're saying about my king?


(Edward the Seventh appears in an archway. He wears a white jersey on which an image of the Sacred Heart is stitched, with the insignia of Garter and Thistle, Golden Fleece, Elephant of Denmark, Skinners' and Probyns' horse, Lincoln's Inn bencher and ancient and honourable artillery company of Massachusetts. He sucks a red jujube. He is robed as a grand elect perfect and sublime mason with trowel and apron, marked made in Germany. In his left hand he holds a plasterers bucket on which is printed: Défense d'uriner. A roar of welcome greets him.)


EDWARD THE SEVENTH (Slowly, solemnly but indistinctly.) Peace, perfect peace. For identification bucket in my hand. Cheerio, boys. (He turns to his subjects.) We have come here to witness a clean straight fight and we heartily wish both men the best of good luck. Mahak makar a back.


(He shakes hands with Private Carr, Private Compton, Stephen, Bloom and Lynch. General applause. Edward the Seventh lifts the bucket graciously in acknowledgement.)


PRIVATE CARR (To Stephen.) Say it again.


STEPHEN (Nervous, friendly, pulls himself up.) I understand your point of view, though I have no king myself for the moment. This is the age of patent medicine. A discussion is difficult down here. But this is the point. You die for your country, suppose. (He places his arm on Private Carr's sleeve.) Not that I wish it for you. But I say: Let my country die for me. Up to the present it has done so. I don't want it to die. Damn death. Long live life!


EDWARD THE SEVENTH (Levitates over heaps of slain in the garb and with the halo of Joking Jesus, a white jujube in his phosphorescent face.)


My methods are new and are causing surprise.
To make the blind see I throw dust in their eyes.


STEPHEN Kings and unicorns! (He falls back a pace.) Come somewhere and we'll... What was that girl saying?...

PRIVATE COMPTON Eh, Harry, give him a kick in the knackers. Stick one into Jerry.

BLOOM (To the privates, softly.) He doesn't know what he's saying. Taking a little more than is good for him. Absinthe, the greeneyed monster. I know him. He's a gentleman, a poet. It's all right.

STEPHEN (Nods, smiling and laughing.) Gentleman, patriot, scholar and judge of impostors.

PRIVATE CARR I don't give a bugger who he is. PRIVATE COMPTON We don't give a bugger who he is.

STEPHEN I seem to annoy them. Green rag to a bull.

(Kevin Egan of Paris in black Spanish tasselled shirt and peep-o'-day boys hat signs to Stephen.)

KEVIN EGAN H'lo. Bonjour! The vieille ogresse with the dents jaunes.

(Patrice Egan peeps from behind, his rabbit face nibbling a quince leaf.)

PATRICE Socialiste!

DON EMILE PATRIZIO FRANZ RUPERT POPE HENNESSY (In medieval hauberk, two wild geese volant on his helm, with noble indignation points a mailed hand against the privates.) Were those eykes to footboden, big grand porcos of johnyellows todos covered of gravy!

BLOOM (To Stephen.) Come home. You'll get into trouble.

STEPHEN (Swaying.) I don't avoid it. He provokes my intelligence.

BIDDY THE CLAP One immediately observes that he is of patrician lineage.

THE VIRAGO Green above the red, says he. Wolfe Tone.

THE BAWD The red's as good as the green, and better. Up the soldiers! Up King Edward!

A ROUGH (Laughs.) Ay! Hands up to De Wet.

THE CITIZEN (With a huge emerald muffler and shillelagh, calls.)

May the God above
Send down a cove
With teeth as sharp as razors
To slit the throat
Of the English dogs
That hanged our Irish leaders.


THE CROPPY BOY (The rope noose round his neck, gripes in his issuing bowels with both hands.)

I bear no hate to a living thing,
But love my country beyond the king.


RUMBOLD, DEMON BARBER (Accompanied by two blackmasked assistants, advances with a gladstone bag which he opens.) Ladies and gents, cleaver purchased by Mrs Pearcy to slay Mogg. Knife with which Voisin dismembered the wife of a compatriot and hid remains in a sheet in the cellar, the unfortunate female's throat being cut from ear to ear. Phial containing arsenic retrieved from the body of Miss Barrow which sent Seddon to the gallows.

(He jerks the rope, the assistants leap at the victims legs and drag him downward, grunting: the croppy boys tongue protrudes violently.)

THE CROPPY BOY Horhot ho hray ho rhother's hest.

(He gives up the ghost. A violent erection of the hanged sends gouts of sperm spouting through his death clothes on to the cobblestones. Mrs Bellingham, Mrs Yelverton Barry and the Honourable Mrs Mervyn Talboys rush forward with their handkerchiefs to sop it up.)

RUMBOLD I'm near it myself. (He undoes the noose.) Rope which hanged the awful rebel. Ten shillings a time as applied to His Royal Highness. (He plunges his head into the gaping belly of the hanged and draws out his head again clotted with coiled and smoking entrails.) My painful duty has now been done. God save the king!

EDWARD THE SEVENTH (Dances slowly, solemnly, rattling his bucket and sings with soft contentment.)

On coronation day, on coronation day,
O, Won't We have a merry time,
Drinking whisky, beer and wine!


PRIVATE CARR Here. What are you saying about my king?

STEPHEN (Throws up his hands.) O, this is too monotonous! Nothing. He wants my money and my life, though want must be his master, for some brutish empire of his. Money I haven't. (He searches his pockets vaguely.) Gave it to someone.

PRIVATE CARR Who wants your bleeding money?

STEPHEN (Tries to move off.) Will some one tell me where I am least likely to meet these necessary evils? ça se voit aussi à Paris. Not that I... But by Saint Patrick!...

(The women's heads coalesce. Old Gummy Granny in sugarloaf hat appears seated on a toadstool, the deathflower of the potato blight on her breast.)

STEPHEN Aha! I know you, grammer! Hamlet, revenge! The old sow that eats her farrow!

OLD GUMMY GRANNY (Rocking to and fro.) Ireland's sweetheart, the king of Spain's daughter, alanna. Strangers in my house, bad manners to them! (She keens with banshee woe.) Ochone! Ochone! Silk of the kine! (She wails.) You met with poor old Ireland and how does she stand?

STEPHEN How do I stand you? The hat trick! Where's the third person of the Blessed Trinity? Soggarth Aroon? The reverend Carrion Crow.

CISSY CAFFREY (Shrill.) Stop them from fighting!

A ROUGH Our men retreated.

PRIVATE CARR (Tugging at his belt.) I'll wring the neck of any bugger says a word against my fucking king.

BLOOM (Terrified.) He said nothing. Not a word. A pure misunderstanding.

THE CITIZEN Erin go bragh!

(Major Tweedy and the Citizen exhibit to each other medals, decorations, trophies of war wounds. Both salute with fierce hostility.)

PRIVATE COMPTON Go it, Harry. Do him one in the eye. He's a proboer.

STEPHEN Did I? When?

BLOOM (To the redcoats.) We fought for you in South Africa, Irish missile troops. Isn't that history? Royal Dublin Fusiliers. Honoured by our monarch.

THE NAVVY (Staggering past.) O, yes. O, God, yes! O, make the kwawr a krowawr! O! Bo!

(Casqued halberdiers in armour thrust forward a pentice of gutted spear points. Major Tweedy, moustached like Turko the terrible, in bearskin cap with hackle plume and accoutrements, with epaulette, gilt chevrons and sabretache, his breast bright with medals, toes the line. He gives the pilgrim warrior's sign of the knights templars.)

MAJOR TWEEDY (Growls gruffly.) Rorke's Drift! Up, guards, and at them! Mahal shalal hashbaz.

PRIVATE CARR I'll do him in.

PRIVATE COMPTON (Waves the crowd back.) Fair play, here. Make a bleeding butcher's shop of the bugger.

(Massed bands blare Garryowen and God save the king.)

CISSY CAFFREY They're going to fight. For me!

CUNTY KATE The brave and the fair.

BIDDY THE CLAP Methinks yon sable knight will joust it with the best.

CUNTY KATE (Blushing deeply.) Nay, Madam. The gules doublet and merry Saint George for me!

STEPHEN The harlot's cry from street to street Shall weave old Ireland's windingsheet.

PRIVATE CARR (Loosening his belt, shouts.) I'll wring the neck of any fucking bastard says a word against my bleeding fucking king.

BLOOM (Shakes Cissy Caffrey's shoulders.) Speak, you! Are you struck dumb? You are the link between nations and generations. Speak, woman, sacred lifegiver.

CISSY CAFFREY (Alarmed seizes Private Carr's sleeve.) Amn't I with you? Amn't I your girl? Cissy's your girl. (She cries.) Police!

STEPHEN (Ecstatically, to Cissy Caffrey.)

White thy fambles, red thy gan
And thy quarrons dainty is.


VOICES Police!

DISTANT VOICES Dublin's burning! Dublin's burning! On fire, on fire!

(Brimstone fires spring up. Dense clouds roll past. Heavy Gatling guns boom. Pandemonium. Troops deploy. Gallop of hoofs. Artillery. Hoarse commands. Bells clang. Backers shout. Drunkards bawl. Whores screech. Foghorns hoot. Cries of valour. Shrieks of dying. Pikes clash on cuirasses. Thieves rob the slain. Birds of prey, winging from the sea, rising from marsh lands, swooping from eyries, hover screaming, gannets, connorants, vultures, goshawks, climbing woodcocks, peregrines, merlin, blackgrouse, sea eagles, gulls, albatrosses, barnacle geese. The midnight sun is darkened. The earth trembles. The dead of Dublin from Prospect and Mount Jerome in white sheepskin overcoats and black goat-fell cloaks arise and appear to many. A chasm opens with a noiseless yawn. Tom Rochford, winner in athletes singlet and breeches, arrives at the head of the national hurdle handicap and leaps into the void. He is followed by a race of runners and leapers. In wild attitudes they spring from the brink. Their bodies plunge. Factory lasses with fancy clothes toss redhot Yorkshire baraabombs. Society ladies lift their skirts above their heads to protect themselves. laughing witches in red cutty sarks ride through the air on broomsticks. Quakerlyster plasters blisters. It rains dragon's teeth. Armed heroes spring up from furrows. They exchange in amity the pass of knights of the red cross and fight duels with cavalry sabres: Wolfe Tone against Henry Grattan, Smith O'Brien against Daniel O'Connell, Michael Davitt against Isaac Butt, Justin M'Carthy against Parnell, Arthur Griffith against John Redmond John O'Leary against liar O'Johnny, lord Edward Fitzgerald against lord Gerald Fitzedward, The O'Donoghue of the Glens against The Glens of The Donoghue. On an eminence, the centre of the earth, rises the field altar of Saint Barbara. Black candles rise from its gospel and epistle horns. From the high barbicans of the tower two shafts of light fall on the smokepalled altarstone. On the altarstone Mrs Mina Purefoy, goddess of unreason, lies naked, fettered, a chalice resting on her swollen belly. Father Malachi O'Flynn, in a long petticoat and reversed chasuble, his two left feet back to the front, celebrates camp mash. The Reverend Mr Hugh C. Haines love MA. in a plain cassock and mortar board, his head and collar back to the front, holds over the celebrants head an open umbrella.)

FATHER MALACHI O'FLYNN Introibo ad altare diaboli.

THE REVEREND MR HAINES LOVE To the devil which hath made glad my young days.

FATHER MALACHI O'FLYNN (Takes from the chalice and elevates a blooddripping host.) Corpus Meum.

THE REVEREND MR HAINES LOVE (Raises high behind the celebrant's petticoats, revealing his grey bare hairy buttocks between which a carrot is stuck.) My body.

THE VOICE OF ALL THE DAMNED Htengier Tnetopinmo Dog Drol eht rot, Aiulella!

(From on high the voice of Adonai calls.)

ADONAI Dooooooooooog!

THE VOICE OF ALL THE BLESSED Alleluia, for the Lord God Omnipotent reigneth!

(From on high the voice of Adonai calls.)

ADONAI Goooooooooood!

(In strident discord peasants and townsmen of mange and Green factions sing Kick the Pope and Daily, daily sing to Mary.)

PRIVATE CARR (With ferocious articulation.) I'll do him in, so help me fucking Christ! I'll wring the bastard fucker's bleeding blasted fucking windpipe!

OLD GUMMY GRANNY (Thrusts a dagger towards Stephen's hand.) Remove him, acushla. At 8.35 a.m. you will be in heaven and Ireland will be free. (She prays.) O good God, take him!

BLOOM (Runs to Lynch.) Can't you get him away?

LYNCH He likes dialectic, the universal language. Kitty! (To Bloom.) Get him away, you. He won't listen to me. (He drags Kitty away.)

STEPHEN (Points.) Exit Judas. Et laqueo se suspendit.

BLOOM (Runs to Stephen.) Come along with me now before worse happens. Here's your stick.

STEPHEN Stick, no. Reason. This feast of pure reason.

CISSY CAFFREY (Pulling Private Carr.) Come on, you're boosed. He insulted me but I forgive him. (Shouting in his ear.) I forgive him for insulting me.

BLOOM (Over Stephen's shoulder.) Yes, go. You see he's incapable.

PRIVATE CARR (Breaks loose.) I'll insult him.

(He rushes towards Stephen, fists outstretched, and strikes him in the face. Stephen totters, collapses, falls stunned. He lies prone, his face to the sky, his hat rolling to the wall. Bloom follows and picks it up.)

MAJOR TWEEDY (Loudly.) Carbine in bucket! cease fire! Salute!

THE RETRIEVER (Barking furiously.) Ute ute ute ute ute ute uteute.

THE CROWD Let him up! Don't strike him when he's down! Air! Who? The soldier hit him. He's a professor. Is he hurted? Don't manhandle him! He's fainted!

(The retriever, nosing on the fringe of the crowd, barks noisily.)

What call had the redcoat to strike the gentleman and he under the influence? Let them go and fight the Boers!

THE BAWD Listen to who's talking! Hasn't the soldier a right to go with his girl? He gave him the coward's blow.

(They grab at each other's hair, claw at each other and spit.)

THE RETRIEVER (Barking.) Wow wow wow.

BLOOM (Shoves them back, loudly.) Get back, stand back!

PRIVATE COMPTON (Tugging his comrade.) Here bugger off, Harry. There's the cops!

(Two raincaped watch, tall, stand in the group)

FIRST WATCH What's wrong here?

PRIVATE COMPTON We were with this lady and he insulted us and assaulted my chum. (The retriever barks.) Who owns the bleeding tyke?

CISSY CAFFREY (With expectation.) Is he bleeding?

A MAN (Rising from his knees.) No. Gone off. He'll come to all right.

BLOOM (Glances sharply at the man.) Leave him to me. I can easily...

SECOND WATCH Who are you? Do you know him?

PRIVATE CARR (Lurches towards the watch.) He insulted my lady friend.

BLOOM (Angrily.) You hit him without provocation. I'm a witness. Constable, take his regimental number.

SECOND WATCH I don't want your instructions in the discharge of my duty. PRIVATE COMPTON (Pulling his comrade.) Here, bugger off, Harry. Or Bennett'll have you in the lockup.

PRIVATE CARR (Staggering as he is pulled away.) God fuck old Bennett! He's a whitearsed bugger. I don't give a shit for him.

FIRST WATCH (Taking out his notebook.) What's his name?

BLOOM (Peering over the crowd.) I just see a car there. If you give me a hand a second, sergeant.

FIRST WATCH Name and address.

(Corny Kelleher weepers round his hat, a death wreath in his hand, appears among the bystanders.)

BLOOM (Quickly.) O, the very man! (He whispers.) Simon Dedalus' son. A bit sprung. Get those policemen to move those loafers back.

SECOND WATCH Night, Mr Kelleher.

CORNY KELLEHER (To the watch, with drawling eye.) That's all right. I know him. Won a bit on the races. Gold cup. Throwaway. (He laughs.) Twenty to one. Do you follow me?

FIRST WATCH (Turns to the crowd.) Here, what are you all gaping at? Move on out of that.

(The crowd disperses slowly, muttering, down the lane.)

CORNY KELLEHER Leave it to me, sergeant. That'll be all right. (He laughs, shaking his head.) We were often as bad ourselves, ay or worse. What? Eh, what?

FIRST WATCH (Laughs.) I suppose so.

CORNY KELLEHER (Nudges the second watch.) Come and wipe your name off the slate. (He lilts, wagging his head.) With my tooraloom tooraloom tooraloom tooraloom. What, eh, do you follow me?

SECOND WATCH (Genially.) Ah, sure we were too.

CORNY KELLEHER (Winking.) Boys will be boys. I've a car round there.

SECOND WATCH All right, Mr Kelleher. Good night.

CORNY KELLEHER I'll see to that.

BLOOM (Shakes hands with both of the watch in turn.) Thank you very much gentlemen, thank you. (He mumbles confidentially.) We don't want any scandal, you understand. Father is a well known, highly respected citizen. Just a little wild oats, you understand.

FIRST WATCH O, I understand, sir.

SECOND WATCH That's all right, Sir.

FIRST WATCH It was only in case of corporal injuries I'd have had to report it at the station.

BLOOM (Nods rapidly.) Naturally. Quite right. Only your bounden duty.

SECOND WATCH It's our duty.

CORNY KELLEHER Good night, men.

THE WATCH (Saluting together.) Night, gentlemen. (They move off with slow heavy tread.)

BLOOM (Blows.) Providential you came on the scene. You have a car?.

CORNY KELLEHER (Laughs, pointing his thumb over his right shoulder to the car brought up against the scaffolding.) Two commercials that were standing fizz in Jammet's. Like princes, faith. One of them lost two quid on the race. Drowning his grief and were on for a go with the jolly girls. So I landed them up on Behan's car and down to nighttown.

BLOOM I was just going home by Gardiner street when I happened to...

CORNY KELLEHER (Laughs.) Sure they wanted me to join in with the mots. No, by God, says I. Not for old stagers like myself and yourself. (He laughs again and leers with lacklustre eye.) Thanks be to God we have it in the house what, eh, do you follow me? Hah! hah! hah!

BLOOM (Tries to laugh.) He, he, he! Yes. Matter of fact I was just visiting an old friend of mine there, Virag, you don't know him (poor fellow he's laid up for the past week) and we had a liquor together and I was just making my way home...

(The horse neighs.)

THE HORSE Hohohohohohoh! Hohohohome!

CORNY KELLEHER Sure it was Behan, our jarvey there, that told me after we left the two commercials in Mrs Cohen's and I told him to pull up and got off to see. (He laughs.) Sober hearsedrivers a specialty. Will I give him a lift home? Where does he hang out? Somewhere in Cabra, what?

BLOOM No, in Sandycove, I believe, from what he let drop.

(Stephen, prone, breathes to the stars. Corny Kelleher asquint, drawls at the horse. Bloom in gloom, looms down.)

CORNY KELLEHER (Scratches his nape.) Sandycove! (He bends down and calls to Stephen.) Eh! (He calls again.) Eh! He's covered with shavings anyhow. Take care they didn't lift anything off him.

BLOOM No, no, no. I have his money and his hat here and stick.

CORNY KELLEHER Ah well, he'll get over it. No bones broken. Well, I'll shove along. (He laughs.) I've a rendezvous in the morning. Burying the dead. Safe home!

THE HORSE (Neighs.) Hohohohohome.

BLOOM Good night. I'll just wait and take him along in a few...

(Corny Kelleher returns to the outside car and mounts it. The horse harness jingles.)

CORNY KELLEHER (From the car, standing.) Night.

BLOOM Night.

(The jarvey chucks the reins and raises his whip encouragingly. The car and horse back slowly, awkwardly and turn. Corny Kelleher on the sideseat sways his head to and fro in sign of mirth at Blooms plight. The jarvey joins in the mute pantomimic merriment nodding from the farther seat. Bloom shakes his head in mute mirthful reply. With thumb and palm Corny Kelleher reassures that the two bobbies will allow the sleep to continue for what else is to be done. With a slow nod Bloom conveys his gratitude as that is exactly what Stephen needs. The car jingles tooraloom round the corner of the tooraloom lane. Corny Kelleher again reassuralooms with his hand. Bloom with his hand assuralooms Corny Kelleher that he is reassuraloomtay. The tinkling hoofs and jingling harness grow fainter with their tooralooloolooloo lay. Bloom, holding in his hand Stephens hat festooned with shavings and ashplant, stands irresolute. Then he bends to him and shakes him by the shoulder.)

BLOOM Eh! Ho! (There is no answer he bends again.) Mr Dedalus! (There is no answer.) The name if you call. Somnambulist. (He bends again and, hesitating, brings his mouth near the face of the prostrate form.) Stephen! (There is no answer. He calls again.) Stephen!

STEPHEN (Groans.) Who? Black panther vampire. (He sighs and stretches himself then murmurs thickly with prolonged vowels.) Who... drive... Fergus now. And pierce... wood's woven shade?...

(He turns on his left side, sighing, doubling himself together.)

BLOOM Poetry. Well educated. Pity. (He bends again and undoes the buttons of Stephen's waistcoat.) To breathe. (He brushes the wood shavings from Stephen's clothes with light hands and fingers.) One pound seven. Not hurt anyhow. (He listens.) What!

(Murmurs.)

... shadows... the woods
... white breast... dim...


(He stretches out his arms, sighs again and curls his body. Bloom holding his hat and ashplant stands erect. A dog barks in the distance. Bloom tightens and loosens his grip on the ashplant. He looks down on Stephen's face and form.)

BLOOM (Communes with the night.) Face reminds me of his poor mother. In the shady wood. The deep white breast. Ferguson, I think I caught. A girl. Some girl. Best thing could happen him... (He murmurs.)... swear that I will always hail, ever conceal, never reveal, any part or parts, art or arts... (He murmurs.) in the rough sands of the sea. a cabletow's length from the shore... where the tide ebbs ... and flows...

(Silent, thoughtful, alert, he stands on guard, his fingers at his lips in the attitude of secret master. Against the dark wall a figure appears slowly, a fairy boy of eleven, a changeling, kidnapped, dressed in an Eton suit with glass shoes and a little bronze helmet, holding a book in his hand. He reads from right to left inaudibly, smiling, kissing the page.)

BLOOM (Wonderstruck, calls inaudibly.) Rudy!

RUDY (Gazes unseeing into Bloom's eyes and goes on reading, kissing, smiling. He has a delicate mauveface. On his suit he has diamond and ruby buttons. In his free left hand he holds a slim ivory cane with a violet howknot. A white lambkin peeps out of his waistcoat pocket.)10EmbedShare URLCopyEmbedCopy"
18,10iI8OHvtZt8OuRfYB3VYB,36,I Won't Be Home for Chanukah,0.649,0.909,0.044,8.43e-05,120.022,-0.9922,0.17,0.121,0.71,"""Whoop whoop whoop"" - KRS-One 'Sound Of Da Police""

[Verse One] [Torae]
Yo, this be unorthodox
Dunn awesome ock
Niggas ain't on they job
Dumb off the clock
I'm all on my watch
Y'all all have to watch
How I made niggas run into a halt and stop
Hot
Scorchin' mic devices
Nice since, Morgan Freeman got his driver's license
Niggas bars aight, but really that hype shit
Is Torae, Phonte, Big Pooh and Khrysis
Whoop whoop is the sound of the po po
But the sound of my vocals, sound like a choke hold
All over these so called
Niggas that's so dope
Nigga you about as hot as a snow cone
(You so gone)
Your monic is monic go way about your head like yamakas
I'm fire everyday like it's Chanukah
Thermometer monitor
Meteoric measurer barometer
Rhymin' niggas don't wanna follow, huh
The Donald Goines of flowin'
Cause when I pen it, I go when I'm heartless/Hart less
Like the brothers of Owen
I already got it done I'm just keepin' it goin'
This is grown folk talk
Youngin' speak when you spoken
Hopin' the hopeless note these bars that I wrote
If you devote your focus you could come as dope as this
This track's atrocious
The verses too
Cause we got Khrysis on the board like he's surfin' dude
[Phonte talking]
Yeah, it's Little Brother. My nigga Khrysis on the beat. My nigga Tor
Let's show these niggas what MCin' sounds like man

[Phonte]
Ayo, get on the mic spit a couple of verses
Make niggas give it up like ""What the fuck is my purpose?
Cause he's such an elaborate wordsmith.""
Phon-teezy
Spit greezy like a bucket of churches
Three piece
These streets wanna see what I'm workin' with
So you Ringling niggas can stop that Circus shit
Y'all got hip hop soundin' like kids-bop
So I'm gonna murk these tracks like Berkowitz
The Son Of Samuel, watch me surface with
A new rhyme that make y'all wack niggas call time out
Let's talk real shit
If you can't feel this
You sniffin' that Lohan or smokin' that Winehouse
I'm on the grind now
Just tryin' to find out
If y'all niggas really gonna waste your time
Takin' shots at Phonte, wastin' all your rhymes
Wanna step to the kid, you done lost your mind
I'll do your school of thought like Columbine
Can't stay there in Virginia Tech all combined
I'm a Reservoir Dog like Harvey Kei....
Tell the truth when most niggas will hardly drop
When I roll through the 'Boro they say, ""Phonte home.""
When I spit that hard shit they say, ""Phonte wrong.""
Sang a hook, they be like, ""Uww, that's Phonte's song.""
24 bars, it's over nigga, Phonte gone
Like uh uh on
[Verse Three] [Big Pooh]
Hear ye hear ye, come one come all
Niggas pray and pray on my downfall
I can get knocked down, be back tomorrow
Pooh still looks fresh, no scrapes or scars
Get on my Suge Knight, puff on a cigar
Or my Tracy Chapman, this is my guitar
And my best so far, continues to be light years and your sub par
Like if we both box, with me you couldn't spar
Be who you are, that's lame my nig
I'mma be who I am, won't change for shit
Greatest in my hands with a hell of a grip
Don't quit your day job, that's a hell of a tip
Kind of funny finding you on mine, don't trip
I write rhymes daily
Records come yearly
Got to make sure all my people gon' hear me
Told y'all sincerely, I won't quit
Triumph in my words, every line I spit
Jim Crow wack niggas, to the back you sit
It's Rapper Big Pooh, small minds don't fit
Tell 'em H.O.J. is the crew I'm with
Bull City down here, better come meet quick
Even on black ice, won't see me slip
Put the pressure on niggas, make 'em all submit
What what whatEmbedShare URLCopyEmbedCopy"
19,7E3Cf84AvkaFFdkoOWOcRp,0,Maoz Tzur ,0.657,0.0274,0.384,0.965,100.858,0.0,0.0,0.0,1.0,"Maoz tzur yeshuati
Lecha na'eh leshabe'ach
Tikon beit tefilati
Vesham todah nezabe'ach

Le'et achin matbe'ach
Mitzor hamnabe'ach
Az egmor beshir mizmor
Chanukat hamizbe'ach
Az egmor beshir mizmor
Chanukat hamizbe'ach

[Instrumental]

Maoz tzur yeshuati
Lecha na'eh leshabeach
Tikon beit t’filati
V’sham todah n’zabe'ach

Le'et achin matbe'ach
Mitzor hamnabe'ach
Az egmor beshir mizmor
Chanukat hamizbe'ach
Az egmor beshir mizmor
Chanukat hamizbe'achEmbedShare URLCopyEmbedCopy"
20,0z98LXxMuIOuevoOyXWnfh,0,Chanukah Prayer,0.327,0.169,0.0351,0.00392,83.205,0.0,0.0,0.0,1.0,"Barukh atah Adonai, Eloheinu, melekh ha'olam asher kidishanu b'mitz'votav v'tzivanu l'had'lik neir shel Chanukah. (Amein)EmbedShare URLCopyEmbedCopy"
21,205L0cxylGWHIZBKo8owys,36,Dreidel,0.483,0.493,0.0449,0.0,148.438,0.9572,0.052,0.1,0.848,"I feel like a spinning top or a dreidel
The spinning don't stop when you leave the cradle
You just slow down
Round and around the world you go
Spinning through the lives of the people you know
We all slow down

How you gonna keep on turnin' from day to day?
How you gonna keep from turnin' your life away?
No days you can borrow, no time you can buy
No trust in tomorrow, it's a lie

I feel like a spinning top or a dreidel
The spinning don't stop when you leave the cradle
You just slow down
Round and around the world you go
Spinning through the lives of the people you know
We all slow down

How you gonna keep on turnin' from day to day?
How you gonna keep from turnin' your life away?

And I feel like I'm dippin' and divin'
My sky shoes are spiked with lead heels
I'm lost in this star car I'm drivin'
But my air sole keeps pushin' big wheels
My world is a constant confusion
My mind is prepared to attack
My past, a persuasive illusion
I'm watchin' the future it's black

What do you know? You know just what you perceive
What can you show? Nothing of what you believe
And as you grow, each thread of life that you leave
Will spin around your deeds and dictate your needs
As you sell your soul and you sow your seeds
And you wound yourself and your loved one bleeds
And your habits grow, and your conscience feeds
On all that you thought you should be
I never thought this could happen to me

I feel like a spinning top or a dreidel
The spinnin' don't stop when you leave the cradle
You just slow down
Round and around this world you go
Spinnin' through the lives of the people you know
We all slow down

How you gonna keep on turning from day to day?
How you gonna keep from turning your life away?

I feel like a spinning top or a dreidel
The spinning don't stop when you leave the cradle
You just slow downEmbedShare URLCopyEmbedCopy"
